"Item_Weight","Item_Fat_ContentLF","Item_Fat_Contentlow fat","Item_Fat_ContentLow Fat","Item_Fat_Contentreg","Item_Fat_ContentRegular","Item_Visibility","Item_TypeBaking Goods","Item_TypeBreads","Item_TypeBreakfast","Item_TypeCanned","Item_TypeDairy","Item_TypeFrozen Foods","Item_TypeFruits and Vegetables","Item_TypeHard Drinks","Item_TypeHealth and Hygiene","Item_TypeHousehold","Item_TypeMeat","Item_TypeOthers","Item_TypeSeafood","Item_TypeSnack Foods","Item_TypeSoft Drinks","Item_TypeStarchy Foods","Item_MRP","Outlet_Establishment_Year1985","Outlet_Establishment_Year1987","Outlet_Establishment_Year1997","Outlet_Establishment_Year1998","Outlet_Establishment_Year1999","Outlet_Establishment_Year2002","Outlet_Establishment_Year2004","Outlet_Establishment_Year2007","Outlet_Establishment_Year2009","Outlet_SizeOther","Outlet_SizeHigh","Outlet_SizeMedium","Outlet_SizeSmall","Outlet_Location_TypeTier 1","Outlet_Location_TypeTier 2","Outlet_Location_TypeTier 3","Outlet_TypeGrocery Store","Outlet_TypeSupermarket Type1","Outlet_TypeSupermarket Type2","Outlet_TypeSupermarket Type3"
12.6,0,0,1,0,0,0.144338493,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,224.4404,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
8.89,0,0,1,0,0,0.009163216,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,101.7016,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
7.855,0,0,1,0,0,0.011307038,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,188.5188,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
7.235,0,0,1,0,0,0.076855628,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,116.0492,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
12.6,0,0,1,0,0,0.059956876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,165.4526,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
6.92,0,0,1,0,0,0.038532062,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60.5852,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
9.3,0,0,1,0,0,0.043209581,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,90.8172,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
18.5,0,0,1,0,0,0.056816465,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,132.1284,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
8.02,0,0,1,0,0,0.019866705,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,154.5972,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
9.195,0,0,1,0,0,0.048331717,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,105.1622,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
12.8,0,0,1,0,0,0.091221855,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,105.5938,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
16.6,0,0,1,0,0,0.027622076,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,177.6344,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
14,0,0,0,0,1,0.053930934,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,53.064,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
18.6,0,0,1,0,0,0.039355947,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,246.3802,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
16,0,0,1,0,0,0.060836524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,226.8404,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
17.6,0,0,1,0,0,0.082316506,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,160.692,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
21.25,0,0,1,0,0,0.155350299,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,178.237,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
7.235,0,0,1,0,0,0.076841095,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,117.5492,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
14.6,0,0,1,0,0,0.151419185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50.3692,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
13.85,0,0,0,1,0,0.026001976,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,161.521,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
13.65,0,0,0,0,1,0.073209447,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,197.6426,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
12.6,0,0,1,0,0,0.041683481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31.29,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
7.365,0,0,1,0,0,0.042560252,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,226.172,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
18.35,0,0,1,0,0,0.014081156,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,223.5746,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
5.465,0,0,0,0,1,0.053930934,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.5626,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
18.6,0,0,1,0,0,0.152918384,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.8358,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
13.85,0,0,1,0,0,0.030969274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,140.9154,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
14,0,0,0,0,1,0.060376776,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,154.5656,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
14,0,0,0,0,1,0.04192285,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,54.764,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
12.6,0,0,1,0,0,0.077367431,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,97.0094,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
5.905,0,0,1,0,0,0.045838211,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,222.5456,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
7.27,0,0,1,0,0,0.071077939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,114.2518,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
6.155,0,0,0,0,1,0.094659871,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,214.556,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
19.5,0,0,0,0,1,0.077608838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,233.4958,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
15.2,0,0,1,0,0,0.021327477,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,216.8824,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
12.15,0,0,0,0,1,0.042485444,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,125.0046,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
12.6,0,0,1,0,0,0.025578526,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,198.8084,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
12.6,0,0,1,0,0,0.0489808,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.9194,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
14.5,0,0,1,0,0,0.019471688,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,164.821,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
16.6,0,0,1,0,0,0.122918852,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,173.0738,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
11.8,0,0,0,0,1,0.057373797,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,151.4366,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
13.1,0,0,0,0,1,0.044155597,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,178.8318,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
17.7,0,0,1,0,0,0.291865402,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,115.1834,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
17.85,1,0,0,0,0,0.053930934,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.5794,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
12.3,0,0,0,0,1,0.064750025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,92.6804,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
11.8,0,0,1,0,0,0.098312421,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,81.4618,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
12.6,0,0,0,0,1,0.191013663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,42.1112,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
11.1,0,0,1,0,0,0.176573035,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.4604,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
12.6,0,0,0,0,1,0.060134441,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,153.0656,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
11.3,0,0,1,0,0,0.007294652,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,198.1426,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
12.6,0,0,1,0,0,0.128478462,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,117.944,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
5.75,0,0,0,0,1,0.075107656,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,112.8176,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
12.6,0,0,0,0,1,0.049381406,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226.8062,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
11.35,0,0,0,0,1,0.045165796,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,100.0016,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
12.6,0,0,0,0,1,0.09415375,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,165.7526,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
14,0,0,1,0,0,0.028907832,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,130.431,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
19.75,0,0,0,0,1,0.018059621,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,179.766,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
6.525,0,0,1,0,0,0.090436094,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,85.0882,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
10.3,0,0,1,0,0,0.146399712,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,103.9648,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
5.78,0,0,0,0,1,0.074264356,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,264.7568,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
11.85,0,0,0,0,1,0.050186726,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,164.1526,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
16.35,0,0,1,0,0,0.020631654,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50.1324,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
12.6,0,0,1,0,0,0.01561108,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,182.5976,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
10.5,0,0,1,0,0,0.041395445,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37.6164,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
19,0,0,0,0,1,0.097313129,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,48.0718,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
14.6,0,0,1,0,0,0.059582996,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,238.8538,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
12.6,0,0,0,0,1,0.098663652,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,62.9194,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
12.6,0,0,0,1,0,0.101338651,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,232.63,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
18.75,0,0,1,0,0,0.052146456,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,104.628,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
5.26,0,0,0,0,1,0.041764487,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.8868,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
18.25,0,0,1,0,0,0.054344186,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,140.2154,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
12.6,0,0,1,0,0,0.078362484,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.937,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
15.1,0,0,1,0,0,0.052339069,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,242.7512,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
15.5,0,0,0,0,1,0.042464962,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.5934,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
13.65,0,0,1,0,0,0.065732883,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,45.7402,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
16.1,1,0,0,0,0,0.023625114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,189.3846,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
12.6,0,0,0,0,1,0.051643608,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,107.3622,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
12.85,0,0,1,0,0,0.165694219,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,39.7164,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
9.5,1,0,0,0,0,0.041878397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32.99,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
13.8,0,0,1,0,0,0.058091482,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,245.1802,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
5.78,0,0,0,0,1,0.053930934,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,263.7568,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
19.7,0,0,1,0,0,0.026903714,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,96.0726,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
14.65,0,0,1,0,0,0.053930934,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,161.5552,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
6.67,0,0,0,0,1,0.150554711,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,130.0626,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
6.11,0,0,0,0,1,0.053930934,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,131.2968,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
13.65,0,0,0,0,1,0.134975628,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,260.0936,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
17.2,0,0,1,0,0,0.15616879,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,160.6578,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
6.32,1,0,0,0,0,0.053930934,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40.2822,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
4.88,0,0,0,0,1,0.133700752,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.9298,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
5.425,0,0,0,0,1,0.115119905,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.3514,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
15.85,0,0,0,0,1,0.110030997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,37.2506,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
7.5,0,0,1,0,0,0.051038045,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,121.7072,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
12.65,0,0,1,0,0,0.062837968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,161.5578,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
12.6,0,0,1,0,0,0.017116983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,211.956,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
20.75,0,0,1,0,0,0.024129332,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,124.173,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
12.6,0,0,1,0,0,0.049754975,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,152.134,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
9,0,0,1,0,0,0.053930934,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,79.7644,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
12.6,0,0,1,0,0,0.101561568,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,181.9292,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
12.6,0,0,1,0,0,0.005949644,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,165.6526,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
12.6,0,0,0,0,1,0.13956116,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,170.4764,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
14.1,0,0,1,0,0,0.126035694,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,86.4198,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
7.55,0,0,1,0,0,0.027164679,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,152.334,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
13,0,0,1,0,0,0.099325278,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,45.406,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
12.6,0,0,1,0,0,0.04357366,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,192.8846,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
12.6,0,0,0,0,1,0.082741482,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,118.7782,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
12.3,0,0,0,0,1,0.064565202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,92.9804,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
12.6,1,0,0,0,0,0.084554569,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,109.8912,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
12.6,0,0,1,0,0,0.058451805,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,79.9618,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
17.25,0,0,1,0,0,0.113748685,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,251.3724,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
15.85,0,0,1,0,0,0.020603511,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,42.7112,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
18.85,0,0,1,0,0,0.052044976,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,192.1846,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
16.35,0,0,0,0,1,0.062764429,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,227.6062,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
14.1,0,0,1,0,0,0.087977262,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,229.0668,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
7.905,0,0,1,0,0,0.010010425,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,249.0408,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
12,0,0,1,0,0,0.033946163,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,179.3976,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
12.15,0,0,0,0,1,0.058414678,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,163.4552,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
10.1,0,0,1,0,0,0.027106459,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,75.367,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
17.5,0,0,1,0,0,0.027022883,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,262.491,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
12.6,0,0,1,0,0,0.058153409,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,152.034,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
17.1,0,0,1,0,0,0.128937661,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,112.3886,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
7.785,0,0,1,0,0,0.088846306,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,61.451,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
11.8,0,0,0,0,1,0.09357779,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,125.9704,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
13.15,0,0,0,0,1,0.165694678,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,171.8764,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
12.6,0,0,1,0,0,0.148392623,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,41.5796,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
8.5,0,0,1,0,0,0.098438394,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,51.1324,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
8.645,0,0,1,0,0,0.143303291,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96.341,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
17.6,0,0,0,0,1,0.076276208,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,110.9202,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
9.1,0,0,1,0,0,0.175103435,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.5362,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
12.8,0,0,0,0,1,0.023511371,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,225.9404,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
7.63,0,0,1,0,0,0.06105276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,95.4436,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
9.285,0,0,0,0,1,0.049559042,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,246.4144,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
13.6,0,0,0,0,1,0.119418124,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,231.03,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
8.895,0,0,1,0,0,0.072545601,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,176.237,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
16.35,0,0,1,0,0,0.090486828,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,195.211,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
17.6,0,0,1,0,0,0.056245075,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,43.3454,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
7.975,0,0,1,0,0,0.014618973,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.225,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
15.85,0,0,1,0,0,0.043479126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36.7164,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
15.7,0,0,1,0,0,0.045166237,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,178.666,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
